"	108",서울,2014-06-01,,,
"	108",서울,2014-06-02,2,0.9,11:41
"	108",서울,2014-06-03,33,6,5:32
"	108",서울,2014-06-04,,,
"	108",서울,2014-06-05,,,
"	108",서울,2014-06-06,,,
"	108",서울,2014-06-07,,,
"	108",서울,2014-06-08,,,
"	108",서울,2014-06-09,,,
"	108",서울,2014-06-10,5.5,2.5,16:16
"	108",서울,2014-06-11,19,14,15:29
"	108",서울,2014-06-12,0.1,0.1,
"	108",서울,2014-06-13,0,0,
"	108",서울,2014-06-14,,,
"	108",서울,2014-06-15,,,
"	108",서울,2014-06-16,,,
"	108",서울,2014-06-17,3.5,3.5,19:55
"	108",서울,2014-06-18,0.1,0.1,
"	108",서울,2014-06-19,0,0,
"	108",서울,2014-06-20,1.5,1,21:10
"	108",서울,2014-06-21,8.5,5.5,19:03
"	108",서울,2014-06-22,0.4,0.4,19:57
"	108",서울,2014-06-23,24.5,14.5,15:40
"	108",서울,2014-06-24,,,
"	108",서울,2014-06-25,,,
"	108",서울,2014-06-26,,,
"	108",서울,2014-06-27,,,
"	108",서울,2014-06-28,0,0,
"	108",서울,2014-06-29,,,
"	108",서울,2014-06-30,,,
"	108",서울,2014-07-01,,,
"	108",서울,2014-07-02,20.5,18,21:50
"	108",서울,2014-07-03,2,1,11:05
"	108",서울,2014-07-04,,,
"	108",서울,2014-07-05,,,
"	108",서울,2014-07-06,,,
"	108",서울,2014-07-07,,,
"	108",서울,2014-07-08,0.2,0.2,
"	108",서울,2014-07-09,0.5,0.4,14:44
"	108",서울,2014-07-10,,,
"	108",서울,2014-07-11,,,
"	108",서울,2014-07-12,,,
"	108",서울,2014-07-13,,,
"	108",서울,2014-07-14,,,
"	108",서울,2014-07-15,,,
"	108",서울,2014-07-16,,,
"	108",서울,2014-07-17,0.2,0.2,
"	108",서울,2014-07-18,1.5,1.5,4:43
"	108",서울,2014-07-19,,,
"	108",서울,2014-07-20,,,
"	108",서울,2014-07-21,,,
"	108",서울,2014-07-22,16.5,15.5,18:41
"	108",서울,2014-07-23,55,21.5,3:06
"	108",서울,2014-07-24,48,10.5,6:09
"	108",서울,2014-07-25,59.5,34.5,1:14
"	108",서울,2014-07-26,2.5,0.6,3:54
"	108",서울,2014-07-27,,,
"	108",서울,2014-07-28,,,
"	108",서울,2014-07-29,,,
"	108",서울,2014-07-30,,,
"	108",서울,2014-07-31,1.5,1.5,17:25
"	108",서울,2014-08-01,,,
"	108",서울,2014-08-02,0,0,
"	108",서울,2014-08-03,13,2.5,18:39
"	108",서울,2014-08-04,6.5,1.5,0:01
"	108",서울,2014-08-05,0,0,
"	108",서울,2014-08-06,10.5,4.5,16:16
"	108",서울,2014-08-07,0.2,0.2,
"	108",서울,2014-08-08,,,
"	108",서울,2014-08-09,,,
"	108",서울,2014-08-10,42.5,25.5,17:21
"	108",서울,2014-08-11,,,
"	108",서울,2014-08-12,,,
"	108",서울,2014-08-13,0,0,
"	108",서울,2014-08-14,0.5,0.4,12:28
"	108",서울,2014-08-15,,,
"	108",서울,2014-08-16,,,
"	108",서울,2014-08-17,3,1.5,10:29
"	108",서울,2014-08-18,11.5,6.5,10:35
"	108",서울,2014-08-19,4.5,2,22:45
"	108",서울,2014-08-20,0.5,0.4,2:30
"	108",서울,2014-08-21,46.5,23.5,9:13
"	108",서울,2014-08-22,15,13,0:40
"	108",서울,2014-08-23,0.5,0.5,3:40
"	108",서울,2014-08-24,0.1,0.1,
"	108",서울,2014-08-25,0,0,
"	108",서울,2014-08-26,11.5,11,17:42
"	108",서울,2014-08-27,,,
"	108",서울,2014-08-28,,,
"	108",서울,2014-08-29,6.5,6.5,20:50
"	108",서울,2014-08-30,,,
"	108",서울,2014-08-31,,,
"	108",서울,2014-09-01,1.5,1.5,18:37
"	108",서울,2014-09-02,6,4,23:09
"	108",서울,2014-09-03,57.5,11.5,0:29
"	108",서울,2014-09-04,,,
"	108",서울,2014-09-05,,,
"	108",서울,2014-09-06,,,
"	108",서울,2014-09-07,,,
"	108",서울,2014-09-08,,,
"	108",서울,2014-09-09,,,
"	108",서울,2014-09-10,,,
"	108",서울,2014-09-11,,,
"	108",서울,2014-09-12,0.1,0.1,
"	108",서울,2014-09-13,,,
"	108",서울,2014-09-14,,,
"	108",서울,2014-09-15,,,
"	108",서울,2014-09-16,,,
"	108",서울,2014-09-17,,,
"	108",서울,2014-09-18,,,
"	108",서울,2014-09-19,,,
"	108",서울,2014-09-20,,,
"	108",서울,2014-09-21,0,0,
"	108",서울,2014-09-22,,,
"	108",서울,2014-09-23,,,
"	108",서울,2014-09-24,6.5,3,9:20
"	108",서울,2014-09-25,,,
"	108",서울,2014-09-26,0,0,
"	108",서울,2014-09-27,,,
"	108",서울,2014-09-28,0.5,0.5,20:10
"	108",서울,2014-09-29,16,4.5,13:23
"	108",서울,2014-09-30,,,
"	108",서울,2014-10-01,,,
"	108",서울,2014-10-02,9,6,16:04
"	108",서울,2014-10-03,,,
"	108",서울,2014-10-04,,,
"	108",서울,2014-10-05,,,
"	108",서울,2014-10-06,,,
"	108",서울,2014-10-07,,,
"	108",서울,2014-10-08,,,
"	108",서울,2014-10-09,,,
"	108",서울,2014-10-10,,,
"	108",서울,2014-10-11,,,
"	108",서울,2014-10-12,,,
"	108",서울,2014-10-13,,,
"	108",서울,2014-10-14,,,
"	108",서울,2014-10-15,,,
"	108",서울,2014-10-16,2.5,2.5,5:10
"	108",서울,2014-10-17,,,
"	108",서울,2014-10-18,,,
"	108",서울,2014-10-19,,,
"	108",서울,2014-10-20,21.5,5,5:07
"	108",서울,2014-10-21,18.5,3,13:33
"	108",서울,2014-10-22,,,
"	108",서울,2014-10-23,,,
"	108",서울,2014-10-24,,,
"	108",서울,2014-10-25,,,
"	108",서울,2014-10-26,0.5,0.5,18:40
"	108",서울,2014-10-27,,,
"	108",서울,2014-10-28,,,
"	108",서울,2014-10-29,,,
"	108",서울,2014-10-30,,,
"	108",서울,2014-10-31,0.2,0.1,
"	108",서울,2014-11-01,,,
"	108",서울,2014-11-02,2.5,,
"	108",서울,2014-11-03,,,
"	108",서울,2014-11-04,,,
"	108",서울,2014-11-05,,,
"	108",서울,2014-11-06,0.5,,
"	108",서울,2014-11-07,,,
"	108",서울,2014-11-08,,,
"	108",서울,2014-11-09,,,
"	108",서울,2014-11-10,,,
"	108",서울,2014-11-11,2,,
"	108",서울,2014-11-12,5,,
"	108",서울,2014-11-13,,,
"	108",서울,2014-11-14,0,,
"	108",서울,2014-11-15,,,
"	108",서울,2014-11-16,1,,
"	108",서울,2014-11-17,1.5,,
"	108",서울,2014-11-18,,,
"	108",서울,2014-11-19,,,
"	108",서울,2014-11-20,,,
"	108",서울,2014-11-21,,,
"	108",서울,2014-11-22,4,,
"	108",서울,2014-11-23,,,
"	108",서울,2014-11-24,,,
"	108",서울,2014-11-25,,,
"	108",서울,2014-11-26,,,
"	108",서울,2014-11-27,,,
"	108",서울,2014-11-28,18,,
"	108",서울,2014-11-29,,,
"	108",서울,2014-11-30,7,,
"	108",서울,2014-12-01,0.5,,
"	108",서울,2014-12-02,0,,
"	108",서울,2014-12-03,0.9,,
"	108",서울,2014-12-04,0,,
"	108",서울,2014-12-05,,,
"	108",서울,2014-12-06,,,
"	108",서울,2014-12-07,,,
"	108",서울,2014-12-08,,,
"	108",서울,2014-12-09,,,
"	108",서울,2014-12-10,2,,
"	108",서울,2014-12-11,0.5,,
"	108",서울,2014-12-12,0.1,,
"	108",서울,2014-12-13,,,
"	108",서울,2014-12-14,0,,
"	108",서울,2014-12-15,10.5,,
"	108",서울,2014-12-16,0,,
"	108",서울,2014-12-17,,,
"	108",서울,2014-12-18,,,
"	108",서울,2014-12-19,0.9,,
"	108",서울,2014-12-20,2,,
"	108",서울,2014-12-21,0,,
"	108",서울,2014-12-22,0.3,,
"	108",서울,2014-12-23,,,
"	108",서울,2014-12-24,0.2,,
"	108",서울,2014-12-25,,,
"	108",서울,2014-12-26,,,
"	108",서울,2014-12-27,,,
"	108",서울,2014-12-28,,,
"	108",서울,2014-12-29,,,
"	108",서울,2014-12-30,,,
"	108",서울,2014-12-31,0,,
"	108",서울,2015-01-01,,,
"	108",서울,2015-01-02,,,
"	108",서울,2015-01-03,,,
"	108",서울,2015-01-04,0,,
"	108",서울,2015-01-05,0.4,,
"	108",서울,2015-01-06,3,,
"	108",서울,2015-01-07,,,
"	108",서울,2015-01-08,,,
"	108",서울,2015-01-09,,,
"	108",서울,2015-01-10,,,
"	108",서울,2015-01-11,,,
"	108",서울,2015-01-12,,,
"	108",서울,2015-01-13,,,
"	108",서울,2015-01-14,,,
"	108",서울,2015-01-15,,,
"	108",서울,2015-01-16,0.3,,
"	108",서울,2015-01-17,,,
"	108",서울,2015-01-18,4,,
"	108",서울,2015-01-19,0.1,,
"	108",서울,2015-01-20,,,
"	108",서울,2015-01-21,,,
"	108",서울,2015-01-22,,,
"	108",서울,2015-01-23,,,
"	108",서울,2015-01-24,,,
"	108",서울,2015-01-25,3,,
"	108",서울,2015-01-26,0.5,,
"	108",서울,2015-01-27,,,
"	108",서울,2015-01-28,,,
"	108",서울,2015-01-29,,,
"	108",서울,2015-01-30,,,
"	108",서울,2015-01-31,,,
"	108",서울,2015-02-01,,,
"	108",서울,2015-02-02,,,
"	108",서울,2015-02-03,,,
"	108",서울,2015-02-04,,,
"	108",서울,2015-02-05,,,
"	108",서울,2015-02-06,,,
"	108",서울,2015-02-07,,,
"	108",서울,2015-02-08,,,
"	108",서울,2015-02-09,0.2,,
"	108",서울,2015-02-10,,,
"	108",서울,2015-02-11,,,
"	108",서울,2015-02-12,,,
"	108",서울,2015-02-13,,,
"	108",서울,2015-02-14,,,
"	108",서울,2015-02-15,,,
"	108",서울,2015-02-16,10.5,,
"	108",서울,2015-02-17,0.5,,
"	108",서울,2015-02-18,0,,
"	108",서울,2015-02-19,,,
"	108",서울,2015-02-20,,,
"	108",서울,2015-02-21,8,,
"	108",서울,2015-02-22,2.5,,
"	108",서울,2015-02-23,,,
"	108",서울,2015-02-24,,,
"	108",서울,2015-02-25,0.5,,
"	108",서울,2015-02-26,0.5,,
"	108",서울,2015-02-27,,,
"	108",서울,2015-02-28,,,
"	108",서울,2015-03-01,0,,
"	108",서울,2015-03-02,,,
"	108",서울,2015-03-03,5.5,,
"	108",서울,2015-03-04,,,
"	108",서울,2015-03-05,,,
"	108",서울,2015-03-06,,,
"	108",서울,2015-03-07,,,
"	108",서울,2015-03-08,,,
"	108",서울,2015-03-09,,,
"	108",서울,2015-03-10,,,
"	108",서울,2015-03-11,,,
"	108",서울,2015-03-12,,,
"	108",서울,2015-03-13,0.1,,
"	108",서울,2015-03-14,,,
"	108",서울,2015-03-15,,,
"	108",서울,2015-03-16,,,
"	108",서울,2015-03-17,0,,
"	108",서울,2015-03-18,1.5,,
"	108",서울,2015-03-19,,,
"	108",서울,2015-03-20,,,
"	108",서울,2015-03-21,,,
"	108",서울,2015-03-22,,,
"	108",서울,2015-03-23,,,
"	108",서울,2015-03-24,,,
"	108",서울,2015-03-25,,,
"	108",서울,2015-03-26,,,
"	108",서울,2015-03-27,,,
"	108",서울,2015-03-28,,,
"	108",서울,2015-03-29,,,
"	108",서울,2015-03-30,,,
"	108",서울,2015-03-31,2.5,,
"	108",서울,2015-04-01,2.5,2,1:12
"	108",서울,2015-04-02,28,16.5,20:22
"	108",서울,2015-04-03,3.5,2,0:28
"	108",서울,2015-04-04,0,0,
"	108",서울,2015-04-05,0.5,0.5,12:57
"	108",서울,2015-04-06,,,
"	108",서울,2015-04-07,0,0,
"	108",서울,2015-04-08,,,
"	108",서울,2015-04-09,,,
"	108",서울,2015-04-10,,,
"	108",서울,2015-04-11,,,
"	108",서울,2015-04-12,,,
"	108",서울,2015-04-13,6.5,2,20:40
"	108",서울,2015-04-14,10.5,2.5,7:03
"	108",서울,2015-04-15,1,0.5,0:01
"	108",서울,2015-04-16,7,4.5,13:21
"	108",서울,2015-04-17,,,
"	108",서울,2015-04-18,0,0,
"	108",서울,2015-04-19,12,3.5,11:01
"	108",서울,2015-04-20,5.5,1.5,1:46
"	108",서울,2015-04-21,,,
"	108",서울,2015-04-22,0,0,
"	108",서울,2015-04-23,,,
"	108",서울,2015-04-24,,,
"	108",서울,2015-04-25,,,
"	108",서울,2015-04-26,,,
"	108",서울,2015-04-27,,,
"	108",서울,2015-04-28,0,0,
"	108",서울,2015-04-29,3.5,1,7:41
"	108",서울,2015-04-30,,,
"	108",서울,2015-05-01,,,
"	108",서울,2015-05-02,0.5,0.5,21:31
"	108",서울,2015-05-03,3.5,2,3:27
"	108",서울,2015-05-04,,,
"	108",서울,2015-05-05,,,
"	108",서울,2015-05-06,,,
"	108",서울,2015-05-07,,,
"	108",서울,2015-05-08,,,
"	108",서울,2015-05-09,,,
"	108",서울,2015-05-10,,,
"	108",서울,2015-05-11,14,6.5,21:00
"	108",서울,2015-05-12,9.5,4,0:10
"	108",서울,2015-05-13,0,0,
"	108",서울,2015-05-14,,,
"	108",서울,2015-05-15,,,
"	108",서울,2015-05-16,,,
"	108",서울,2015-05-17,,,
"	108",서울,2015-05-18,,,
"	108",서울,2015-05-19,1,0.5,16:42
"	108",서울,2015-05-20,,,
"	108",서울,2015-05-21,,,
"	108",서울,2015-05-22,,,
"	108",서울,2015-05-23,,,
"	108",서울,2015-05-24,,,
"	108",서울,2015-05-25,,,
"	108",서울,2015-05-26,,,
"	108",서울,2015-05-27,,,
"	108",서울,2015-05-28,,,
"	108",서울,2015-05-29,,,
"	108",서울,2015-05-30,0.4,0.2,6:52
"	108",서울,2015-05-31,,,
"	108",서울,2015-06-01,,,
"	108",서울,2015-06-02,,,
"	108",서울,2015-06-03,,,
"	108",서울,2015-06-04,,,
"	108",서울,2015-06-05,1,0.5,13:03
"	108",서울,2015-06-06,,,
"	108",서울,2015-06-07,,,
"	108",서울,2015-06-08,,,
"	108",서울,2015-06-09,,,
"	108",서울,2015-06-10,,,
"	108",서울,2015-06-11,7.5,5.5,22:23
"	108",서울,2015-06-12,0.5,0.5,1:55
"	108",서울,2015-06-13,0.5,0.4,0:37
"	108",서울,2015-06-14,15.5,15,5:12
"	108",서울,2015-06-15,,,
"	108",서울,2015-06-16,,,
"	108",서울,2015-06-17,9.5,10.5,23:30
"	108",서울,2015-06-18,3,2.5,0:01
"	108",서울,2015-06-19,,,
"	108",서울,2015-06-20,44.5,25.5,9:30
"	108",서울,2015-06-21,,,
"	108",서울,2015-06-22,,,
"	108",서울,2015-06-23,,,
"	108",서울,2015-06-24,,,
"	108",서울,2015-06-25,2,1.1,20:33
"	108",서울,2015-06-26,12.5,4,1:53
"	108",서울,2015-06-27,,,
"	108",서울,2015-06-28,,,
"	108",서울,2015-06-29,0,0,
"	108",서울,2015-06-30,2.5,2,18:23
"	108",서울,2015-07-01,0.5,0.5,0:04
"	108",서울,2015-07-02,,,
"	108",서울,2015-07-03,,,
"	108",서울,2015-07-04,,,
"	108",서울,2015-07-05,,,
"	108",서울,2015-07-06,,,
"	108",서울,2015-07-07,,,
"	108",서울,2015-07-08,0.5,0.5,8:04
"	108",서울,2015-07-09,,,
"	108",서울,2015-07-10,,,
"	108",서울,2015-07-11,0,0,
"	108",서울,2015-07-12,29,4,11:10
"	108",서울,2015-07-13,10,2.5,1:44
"	108",서울,2015-07-14,,,
"	108",서울,2015-07-15,,,
"	108",서울,2015-07-16,,,
"	108",서울,2015-07-17,,,
"	108",서울,2015-07-18,0.5,0.5,17:39
"	108",서울,2015-07-19,5,2.5,1:45
"	108",서울,2015-07-20,,,
"	108",서울,2015-07-21,11,10.5,4:17
"	108",서울,2015-07-22,1,0.5,12:28
"	108",서울,2015-07-23,16,6,16:15
"	108",서울,2015-07-24,26.5,7,3:47
"	108",서울,2015-07-25,80,31,16:35
"	108",서울,2015-07-26,40.5,14,5:46
"	108",서울,2015-07-27,1.5,1.5,3:12
"	108",서울,2015-07-28,0,0,
"	108",서울,2015-07-29,4,3,7:37
"	108",서울,2015-07-30,,,
"	108",서울,2015-07-31,,,
"	108",서울,2015-08-01,,,
"	108",서울,2015-08-02,16.5,14.5,1:45
"	108",서울,2015-08-03,0,0,
"	108",서울,2015-08-04,,,
"	108",서울,2015-08-05,0.1,0.1,7:40
"	108",서울,2015-08-06,,,
"	108",서울,2015-08-07,11,9,15:40
"	108",서울,2015-08-08,7.5,6,13:51
"	108",서울,2015-08-09,,,
"	108",서울,2015-08-10,,,
"	108",서울,2015-08-11,,,
"	108",서울,2015-08-12,,,
"	108",서울,2015-08-13,0,0,
"	108",서울,2015-08-14,,,
"	108",서울,2015-08-15,0.1,0.1,
"	108",서울,2015-08-16,29,21.5,18:49
"	108",서울,2015-08-17,,,
"	108",서울,2015-08-18,,,
"	108",서울,2015-08-19,0,0,
"	108",서울,2015-08-20,0.4,0.4,11:10
"	108",서울,2015-08-21,2.5,2.3,3:54
"	108",서울,2015-08-22,0,0,
"	108",서울,2015-08-23,,,
"	108",서울,2015-08-24,,,
"	108",서울,2015-08-25,5.5,1.5,16:01
"	108",서울,2015-08-26,0,0,
"	108",서울,2015-08-27,0,0,
"	108",서울,2015-08-28,0.3,0.3,18:25
"	108",서울,2015-08-29,,,
"	108",서울,2015-08-30,0,0,
"	108",서울,2015-08-31,,,
"	108",서울,2015-09-01,,,
"	108",서울,2015-09-02,0.5,0.4,13:20
"	108",서울,2015-09-03,18,16.5,2:52
"	108",서울,2015-09-04,,,
"	108",서울,2015-09-05,5,3,9:55
"	108",서울,2015-09-06,,,
"	108",서울,2015-09-07,,,
"	108",서울,2015-09-08,,,
"	108",서울,2015-09-09,,,
"	108",서울,2015-09-10,,,
"	108",서울,2015-09-11,2.5,2,18:50
"	108",서울,2015-09-12,,,
"	108",서울,2015-09-13,,,
"	108",서울,2015-09-14,,,
"	108",서울,2015-09-15,,,
"	108",서울,2015-09-16,,,
"	108",서울,2015-09-17,,,
"	108",서울,2015-09-18,,,
"	108",서울,2015-09-19,,,
"	108",서울,2015-09-20,,,
"	108",서울,2015-09-21,,,
"	108",서울,2015-09-22,,,
"	108",서울,2015-09-23,,,
"	108",서울,2015-09-24,,,
"	108",서울,2015-09-25,,,
"	108",서울,2015-09-26,,,
"	108",서울,2015-09-27,,,
"	108",서울,2015-09-28,0,0,
"	108",서울,2015-09-29,,,
"	108",서울,2015-09-30,,,
"	108",서울,2015-10-01,35,16.5,11:08
"	108",서울,2015-10-02,,,
"	108",서울,2015-10-03,,,
"	108",서울,2015-10-04,,,
"	108",서울,2015-10-05,,,
"	108",서울,2015-10-06,,,
"	108",서울,2015-10-07,,,
"	108",서울,2015-10-08,,,
"	108",서울,2015-10-09,,,
"	108",서울,2015-10-10,3.5,3,5:49
"	108",서울,2015-10-11,3.5,2,17:40
"	108",서울,2015-10-12,,,
"	108",서울,2015-10-13,,,
"	108",서울,2015-10-14,,,
"	108",서울,2015-10-15,,,
"	108",서울,2015-10-16,,,
"	108",서울,2015-10-17,,,
"	108",서울,2015-10-18,,,
"	108",서울,2015-10-19,,,
"	108",서울,2015-10-20,,,
"	108",서울,2015-10-21,,,
"	108",서울,2015-10-22,,,
"	108",서울,2015-10-23,,,
"	108",서울,2015-10-24,10.5,10.5,5:07
"	108",서울,2015-10-25,,,
"	108",서울,2015-10-26,2,1,22:07
"	108",서울,2015-10-27,26.5,4.5,3:28
"	108",서울,2015-10-28,,,
"	108",서울,2015-10-29,0.5,0.5,18:35
"	108",서울,2015-10-30,,,
"	108",서울,2015-10-31,,,
"	108",서울,2015-11-01,,,
"	108",서울,2015-11-02,,,
"	108",서울,2015-11-03,,,
"	108",서울,2015-11-04,,,
"	108",서울,2015-11-05,,,
"	108",서울,2015-11-06,4.5,,
"	108",서울,2015-11-07,24.5,,
"	108",서울,2015-11-08,10.5,,
"	108",서울,2015-11-09,3.5,,
"	108",서울,2015-11-10,,,
"	108",서울,2015-11-11,,,
"	108",서울,2015-11-12,,,
"	108",서울,2015-11-13,22.5,,
"	108",서울,2015-11-14,3.5,,
"	108",서울,2015-11-15,,,
"	108",서울,2015-11-16,5.5,,
"	108",서울,2015-11-17,,,
"	108",서울,2015-11-18,5.5,,
"	108",서울,2015-11-19,,,
"	108",서울,2015-11-20,,,
"	108",서울,2015-11-21,,,
"	108",서울,2015-11-22,3.5,,
"	108",서울,2015-11-23,6.5,,
"	108",서울,2015-11-24,0.5,,
"	108",서울,2015-11-25,11,,
"	108",서울,2015-11-26,0,,
"	108",서울,2015-11-27,,,
"	108",서울,2015-11-28,0.1,,
"	108",서울,2015-11-29,3,,
"	108",서울,2015-11-30,,,
"	108",서울,2015-12-01,,,
"	108",서울,2015-12-02,13.5,,
"	108",서울,2015-12-03,7.1,,
"	108",서울,2015-12-04,,,
"	108",서울,2015-12-05,,,
"	108",서울,2015-12-06,,,
"	108",서울,2015-12-07,,,
"	108",서울,2015-12-08,,,
"	108",서울,2015-12-09,,,
"	108",서울,2015-12-10,0.3,,
"	108",서울,2015-12-11,,,
"	108",서울,2015-12-12,,,
"	108",서울,2015-12-13,,,
"	108",서울,2015-12-14,2.5,,
"	108",서울,2015-12-15,0.1,,
"	108",서울,2015-12-16,,,
"	108",서울,2015-12-17,,,
"	108",서울,2015-12-18,0,,
"	108",서울,2015-12-19,,,
"	108",서울,2015-12-20,,,
"	108",서울,2015-12-21,2,,
"	108",서울,2015-12-22,,,
"	108",서울,2015-12-23,0.4,,
"	108",서울,2015-12-24,,,
"	108",서울,2015-12-25,0,,
"	108",서울,2015-12-26,0.7,,
"	108",서울,2015-12-27,,,
"	108",서울,2015-12-28,,,
"	108",서울,2015-12-29,,,
"	108",서울,2015-12-30,2.5,,
"	108",서울,2015-12-31,,,
"	108",서울,2016-01-01,,,
"	108",서울,2016-01-02,,,
"	108",서울,2016-01-03,,,
"	108",서울,2016-01-04,,,
"	108",서울,2016-01-05,,,
"	108",서울,2016-01-06,,,
"	108",서울,2016-01-07,,,
"	108",서울,2016-01-08,,,
"	108",서울,2016-01-09,,,
"	108",서울,2016-01-10,,,
"	108",서울,2016-01-11,,,
"	108",서울,2016-01-12,,,
"	108",서울,2016-01-13,0.4,,
"	108",서울,2016-01-14,0,,
"	108",서울,2016-01-15,,,
"	108",서울,2016-01-16,0.1,,
"	108",서울,2016-01-17,,,
"	108",서울,2016-01-18,0.2,,
"	108",서울,2016-01-19,,,
"	108",서울,2016-01-20,,,
"	108",서울,2016-01-21,,,
"	108",서울,2016-01-22,,,
"	108",서울,2016-01-23,0,,
"	108",서울,2016-01-24,,,
"	108",서울,2016-01-25,,,
"	108",서울,2016-01-26,0.3,,
"	108",서울,2016-01-27,,,
"	108",서울,2016-01-28,,,
"	108",서울,2016-01-29,,,
"	108",서울,2016-01-30,,,
"	108",서울,2016-01-31,,,
"	108",서울,2016-02-01,,,
"	108",서울,2016-02-02,,,
"	108",서울,2016-02-03,,,
"	108",서울,2016-02-04,,,
"	108",서울,2016-02-05,,,
"	108",서울,2016-02-06,,,
"	108",서울,2016-02-07,,,
"	108",서울,2016-02-08,,,
"	108",서울,2016-02-09,,,
"	108",서울,2016-02-10,,,
"	108",서울,2016-02-11,0.1,,
"	108",서울,2016-02-12,18,,
"	108",서울,2016-02-13,21,,
"	108",서울,2016-02-14,2.5,,
"	108",서울,2016-02-15,0,,
"	108",서울,2016-02-16,0.8,,
"	108",서울,2016-02-17,,,
"	108",서울,2016-02-18,,,
"	108",서울,2016-02-19,,,
"	108",서울,2016-02-20,,,
"	108",서울,2016-02-21,,,
"	108",서울,2016-02-22,0,,
"	108",서울,2016-02-23,0.9,,
"	108",서울,2016-02-24,,,
"	108",서울,2016-02-25,,,
"	108",서울,2016-02-26,0,,
"	108",서울,2016-02-27,0.2,,
"	108",서울,2016-02-28,4.1,,
"	108",서울,2016-02-29,0,,
"	108",서울,2016-03-01,,,
"	108",서울,2016-03-02,,,
"	108",서울,2016-03-03,,,
"	108",서울,2016-03-04,0.1,,
"	108",서울,2016-03-05,40,,
"	108",서울,2016-03-06,0.2,,
"	108",서울,2016-03-07,0,,
"	108",서울,2016-03-08,,,
"	108",서울,2016-03-09,,,
"	108",서울,2016-03-10,,,
"	108",서울,2016-03-11,,,
"	108",서울,2016-03-12,,,
"	108",서울,2016-03-13,0.1,,
"	108",서울,2016-03-14,,,
"	108",서울,2016-03-15,,,
"	108",서울,2016-03-16,,,
"	108",서울,2016-03-17,,,
"	108",서울,2016-03-18,,,
"	108",서울,2016-03-19,,,
"	108",서울,2016-03-20,,,
"	108",서울,2016-03-21,,,
"	108",서울,2016-03-22,,,
"	108",서울,2016-03-23,,,
"	108",서울,2016-03-24,,,
"	108",서울,2016-03-25,,,
"	108",서울,2016-03-26,,,
"	108",서울,2016-03-27,,,
"	108",서울,2016-03-28,,,
"	108",서울,2016-03-29,0.1,,
"	108",서울,2016-03-30,,,
"	108",서울,2016-03-31,,,
"	108",서울,2016-04-01,,,
"	108",서울,2016-04-02,,,
"	108",서울,2016-04-03,2,1,15:00
"	108",서울,2016-04-04,,,
"	108",서울,2016-04-05,,,
"	108",서울,2016-04-06,3,2.5,22:42
"	108",서울,2016-04-07,7.5,2,0:02
"	108",서울,2016-04-08,,,
"	108",서울,2016-04-09,,,
"	108",서울,2016-04-10,,,
"	108",서울,2016-04-11,,,
"	108",서울,2016-04-12,,,
"	108",서울,2016-04-13,1,1,6:29
"	108",서울,2016-04-14,,,
"	108",서울,2016-04-15,,,
"	108",서울,2016-04-16,23.5,7.5,19:36
"	108",서울,2016-04-17,20.5,7.5,0:38
"	108",서울,2016-04-18,1.5,1.5,17:07
"	108",서울,2016-04-19,,,
"	108",서울,2016-04-20,0.5,0.3,18:44
"	108",서울,2016-04-21,17,4,6:57
"	108",서울,2016-04-22,0,0,
"	108",서울,2016-04-23,,,
"	108",서울,2016-04-24,,,
"	108",서울,2016-04-25,,,
"	108",서울,2016-04-26,,,
"	108",서울,2016-04-27,,,
"	108",서울,2016-04-28,,,
"	108",서울,2016-04-29,0.3,0.3,2:04
"	108",서울,2016-04-30,,,
"	108",서울,2016-05-01,,,
"	108",서울,2016-05-02,16.5,7,21:19
"	108",서울,2016-05-03,27,6,9:04
"	108",서울,2016-05-04,,,
"	108",서울,2016-05-05,7.5,6,22:36
"	108",서울,2016-05-06,9.5,5,7:27
"	108",서울,2016-05-07,,,
"	108",서울,2016-05-08,,,
"	108",서울,2016-05-09,0,0,
"	108",서울,2016-05-10,13.5,2.5,9:50
"	108",서울,2016-05-11,,,
"	108",서울,2016-05-12,,,
"	108",서울,2016-05-13,0.5,0.5,1:10
"	108",서울,2016-05-14,,,
"	108",서울,2016-05-15,45,12,16:17
"	108",서울,2016-05-16,2.5,1.5,#VALUE!
"	108",서울,2016-05-17,,,
"	108",서울,2016-05-18,,,
"	108",서울,2016-05-19,,,
"	108",서울,2016-05-20,,,
"	108",서울,2016-05-21,,,
"	108",서울,2016-05-22,,,
"	108",서울,2016-05-23,,,
"	108",서울,2016-05-24,38.5,7.5,3:27
"	108",서울,2016-05-25,,,
"	108",서울,2016-05-26,0,0,
"	108",서울,2016-05-27,,,
"	108",서울,2016-05-28,,,
"	108",서울,2016-05-29,,,
"	108",서울,2016-05-30,,,
"	108",서울,2016-05-31,,,
"	108",서울,2016-06-01,,,
"	108",서울,2016-06-02,,,
"	108",서울,2016-06-03,,,
"	108",서울,2016-06-04,,,
"	108",서울,2016-06-05,,,
"	108",서울,2016-06-06,0,0,
"	108",서울,2016-06-07,0.1,0.1,
"	108",서울,2016-06-08,,,
"	108",서울,2016-06-09,,,
"	108",서울,2016-06-10,,,
"	108",서울,2016-06-11,3,1.5,15:07
"	108",서울,2016-06-12,1.5,1.5,#VALUE!
"	108",서울,2016-06-13,,,
"	108",서울,2016-06-14,0,0,
